TestNo,Status,Choice1_Type,Choice1_ID,Choice1_Desc,Choice2_Type,Choice2_ID,Choice2_Desc,Choice3_Type,Choice3_ID,Choice3_Desc
10830,Found,CROSSMEMBER,10SEATLERE00AC1P,CROSSMEMBER LEFT REAR X,CROSSMEMBER,10SEATLERERDAC1P,CROSSMEMBER LEFT REAR X REDUND,CROSSMEMBER,10SEATRIRE00AC1P,CROSSMEMBER RIGHT REAR X
10831,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
10836,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
10837,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
10865,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
10914,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
10917,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
10918,Found,CROSSMEMBER,10SEATLERE00AC1P,CROSSMEMBER LEFT REAR X,CROSSMEMBER,10SEATLERERDAC1P,CROSSMEMBER LEFT REAR X REDUND,CROSSMEMBER,10SEATRIRE00AC1P,CROSSMEMBER RIGHT REAR X
10921,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
10924,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
10925,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
10961,Found,CROSSMEMBER,10SEATLERE00AC1P,CROSSMEMBER LEFT REAR X,CROSSMEMBER,10SEATLERERDAC1P,CROSSMEMBER LEFT REAR X REDUND,CROSSMEMBER,10SEATRIRE00AC1P,CROSSMEMBER RIGHT REAR X
10962,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
10963,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
10966,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
10970,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
10971,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
10974,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
10976,Found,CROSSMEMBER,10SEATLERE00AC1P,CROSSMEMBER LEFT REAR X,CROSSMEMBER,10SEATLERERDAC1P,CROSSMEMBER LEFT REAR X REDUND,CROSSMEMBER,10SEATRIRE00AC1P,CROSSMEMBER RIGHT REAR X
10977,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,"RIGHT REAR SILL AX, CF AT 27.6"
10982,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
10986,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
10988,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
10993,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
10999,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11047,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11049,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11053,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11056,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX ,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11064,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11066,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11079,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11081,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11095,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11096,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11098,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11099,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11100,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11101,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11102,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11129,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11146,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11149,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11246,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11247,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11248,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11249,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11250,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11251,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11252,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11253,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11254,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11255,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11256,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11257,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11258,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11259,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11260,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11261,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11262,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11263,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11264,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11268,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11270,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11288,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11291,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X 
11295,Found,SILL,10DOORLERE00AC1P,"LEFT REAR SILL AX, CF AT 84.4 ",SILL,10DOORLERERDAC1P,"LEFT REAR SILL AXR, CF AT 87.0",SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11296,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11298,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11299,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11347,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11350,Found,CROSSMEMBER,10SEATLERE00AC1P,CROSSMEMBER LEFT REAR X,CROSSMEMBER,10SEATLERERDAC1P,CROSSMEMBER LEFT REAR X REDUND,CROSSMEMBER,10SEATRIRE00AC1P,CROSSMEMBER RIGHT REAR X
11356,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11377,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11378,Found,CROSSMEMBER,10SEATLERE00AC1P,CROSSMEMBER LEFT REAR X,CROSSMEMBER,10SEATLERERDAC1P,CROSSMEMBER LEFT REAR X REDUND,CROSSMEMBER,10SEATRIRE00AC1P,CROSSMEMBER RIGHT REAR X
11380,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11383,Found,SILL,10DOORLERE00AC1P,"LEFT REAR SILL AX, CHANNEL FAI",SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11391,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11394,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X 
11396,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11399,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X -,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X 
11485,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11490,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X -,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X 
11491,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER X R,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11496,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER X R,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11500,Found,PILLAR,11ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,11ILACRI0000FOXP,ASIS RIGHT X FORCE,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE
11501,Found,PILLAR,11ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,11ILACRI0000FOXP,ASIS RIGHT X FORCE,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE
11502,Found,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,13ILACRI0000FOXP,ASIS RIGHT X FORCE,CG,13HEAD000000ACXP,HEAD CG X ACCEL
11503,Found,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,13ILACRI0000FOXP,ASIS RIGHT X FORCE,CG,13HEAD000000ACXP,HEAD CG X ACCEL
11504,Found,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,13ILACRI0000FOXP,ASIS RIGHT X FORCE,CG,13HEAD000000ACXP,HEAD CG X ACCEL
11505,Found,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,13ILACRI0000FOXP,ASIS RIGHT X FORCE,CG,13HEAD000000ACXP,HEAD CG X ACCEL
11506,Found,PILLAR,11ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,11ILACRI0000FOXP,ASIS RIGHT X FORCE,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE
11507,Found,PILLAR,11ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,11ILACRI0000FOXP,ASIS RIGHT X FORCE,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE
11508,Found,PILLAR,11ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,11ILACRI0000FOXP,ASIS RIGHT X FORCE,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE
11509,Found,PILLAR,11ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,11ILACRI0000FOXP,ASIS RIGHT X FORCE,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE
11510,Found,PILLAR,11ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,11ILACRI0000FOXP,ASIS RIGHT X FORCE,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE
11511,Found,PILLAR,11ILACLE0000FOXP,ASIS LEFT X FORCE,PILLAR,11ILACRI0000FOXP,ASIS RIGHT X FORCE,PILLAR,13ILACLE0000FOXP,ASIS LEFT X FORCE
11571,Found,SILL,10DOORLERE00AC1P,"LEFT REAR SILL AX, CHANNEL FAI",SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11572,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11574,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11575,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X -,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR ,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X 
11583,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11584,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER X R,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11589,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11591,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER X R,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11594,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11597,Found,CROSSMEMBER,10SEATLERE00AC1P,CROSSMEMBER LEFT REAR X,CROSSMEMBER,10SEATLERERDAC1P,CROSSMEMBER LEFT REAR X REDUND,CROSSMEMBER,10SEATRIRE00AC1P,CROSSMEMBER RIGHT REAR X
11618,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11640,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11641,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11642,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11643,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11644,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11645,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11646,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11647,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11648,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11649,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11650,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11651,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11652,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11653,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11654,Found,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11660,Found,SILL,10DOORLERE00AC1P,LEFT REAR SILL AX,SILL,10DOORLERERDAC1P,LEFT REAR SILL AXR,SILL,10DOORRIRE00AC1P,RIGHT REAR SILL AX
11663,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11664,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11668,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
11819,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER AX,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER RAX,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER AX
11821,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
14048,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
14051,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
14056,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER X R,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
14059,Found,SILL,10FORALERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,SILL,10FORALERERDAC1P,LEFT REAR SEAT CROSSMEMBER XR,CROSSMEMBER,10FORARIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
14062,Found,CROSSMEMBER,10SEATLERE00AC1P,CROSSMEMBER LEFT REAR X,CROSSMEMBER,10SEATLERERDAC1P,CROSSMEMBER LEFT REAR X REDUND,CROSSMEMBER,10SEATRIRE00AC1P,CROSSMEMBER RIGHT REAR X
14065,Found,CROSSMEMBER,10SEATLERE00AC1P,LEFT REAR SEAT CROSSMEMBER X,CROSSMEMBER,10SEATLERERDAC1P,LEFT REAR SEAT CROSSMEMBER X R,CROSSMEMBER,10SEATRIRE00AC1P,RIGHT REAR SEAT CROSSMEMBER X
